#    Num. of WP
    690
#    ID    WP_x[m]         WP_y[m]          Velocity[m/s]			CUT_Flag[1:down, 2:up]		area_type
   402     -46449.7415     -14684.0519         -1.0063	0 0
   403     -46450.3054     -14681.8801          1.4243	0 0
   404     -46452.2136     -14680.8678          0.9332	0 0
   405     -46454.3940     -14680.4877          1.0891	0 0
   406     -46456.6441     -14680.0327          1.8844	0 0
   407     -46458.6980     -14679.6651          2.1157	0 0
   408     -46460.7713     -14679.2696          2.0600	0 0
   409     -46462.8636     -14678.8883          2.0770	0 0
   410     -46464.9772     -14678.4842          2.2435	0 0
   411     -46467.1276     -14678.1008          2.2222	0 0
   412     -46469.2292     -14677.7353          2.0430	0 0
   413     -46471.3376     -14677.3890          2.1625	0 0
   414     -46473.3937     -14677.0279          2.0415	0 0
   415     -46475.4737     -14676.5632          2.1818	0 0
   416     -46477.4662     -14676.1364          2.0311	0 0
   417     -46479.6435     -14675.6653          2.1578	0 0
   418     -46481.8021     -14675.1425          2.2424	0 0
   419     -46483.9219     -14674.6059          2.1966	0 0
   420     -46485.9590     -14674.1581          1.9117	0 0
   421     -46487.9907     -14673.6953          2.1572	0 0
   422     -46490.0093     -14673.2741          1.9734	0 0
   423     -46492.2850     -14672.7465          1.8712	0 0
   424     -46494.4042     -14672.2179          1.6825	0 0
   425     -46496.3587     -14671.6287          0.4055	0 0
   426     -46494.4812     -14672.3391         -1.4125	0 0
   427     -46492.7591     -14673.7119         -1.4463	0 0
   428     -46492.3362     -14672.5166          1.7402	0 0
   429     -46491.1614     -14670.8666          1.5173	0 0
   430     -46493.3058     -14670.4478         -1.0646	0 0
   431     -46491.0390     -14670.9572          1.8631	0 0
   432     -46488.7404     -14671.5020          2.0508	0 0
   433     -46486.7612     -14671.8056          1.9794	0 0
   434     -46484.4793     -14672.1757          1.7966	0 0
   435     -46482.2664     -14672.5745          1.4722	0 0
   436     -46484.4095     -14672.8662         -1.2889	0 0
   437     -46486.3496     -14673.8152         -1.1135	0 0
   438     -46485.3499     -14671.9275          1.9118	0 0
   439     -46485.8188     -14669.9646          1.7640	0 0
   440     -46487.5499     -14668.5489          1.9615	0 0
   441     -46489.6160     -14667.8330          2.1274	0 0
   442     -46491.7018     -14667.3417          2.2224	0 0
   443     -46493.7082     -14666.8996          2.0414	0 0
   444     -46495.7993     -14666.3878          2.0624	0 0
   445     -46498.1598     -14665.8764          2.2863	0 0
   446     -46500.1010     -14665.3705          2.0685	0 0
   447     -46502.2147     -14664.8161          1.8876	0 0
   448     -46504.3366     -14664.2176          1.9529	0 0
   449     -46506.4813     -14663.4421          1.8697	0 0
   450     -46508.6710     -14662.7362          1.9323	0 0
   451     -46510.7670     -14662.1957          2.2605	0 0
   452     -46512.8451     -14661.5227          2.0557	0 0
   453     -46515.1191     -14660.8909          1.9494	0 0
   454     -46517.2587     -14660.7110          1.7017	0 0
   455     -46519.4197     -14661.2489          1.3533	0 0
   456     -46520.7658     -14662.7631          0.8489	0 0
   457     -46521.1443     -14664.8624          1.1150	0 0
   458     -46521.4381     -14666.8517          1.7370	0 0
   459     -46521.7442     -14669.0553          1.8954	0 0
   460     -46522.1247     -14671.2712          1.9342	0 0
   461     -46522.4843     -14673.2489          2.3165	0 0
   462     -46522.8355     -14675.4784          2.2338	0 0
   463     -46523.2066     -14677.6639          2.1682	0 0
   464     -46523.5905     -14679.7968          2.2052	0 0
   465     -46523.9985     -14681.9422          2.2085	0 0
   466     -46524.3839     -14684.0198          2.1261	0 0
   467     -46524.6834     -14686.2636          0.0109	0 0
   468     -46524.9994     -14688.4398          2.1598	0 0
   469     -46525.3002     -14690.6540          2.1915	0 0
   470     -46525.6621     -14692.8595          2.2121	0 0
